id,days_since_creation,score,viewcount,favoritecount,commentcount,reputation_user
12967350,4493.0,5,9074.0,,2,697.0
12967351,4493.0,1,301.0,0.0,2,61.0
12967352,4493.0,4,1515.0,,3,1570.0
12967353,4493.0,2,,,4,316.0
12967354,4493.0,2,,,2,6465.0
12967355,4493.0,0,,,0,275.0
12967356,4493.0,0,1583.0,,0,2263.0
12967357,4493.0,5,,,3,29727.0
12967358,4493.0,1,,,0,8794.0
12967359,4493.0,0,613.0,,0,11.0
12967360,4493.0,1,305.0,,0,223.0
12967361,4493.0,2,,,0,423.0
12975883,4493.0,3,4743.0,,0,39.0
12975884,4493.0,2,7672.0,,0,411.0
12975885,4493.0,0,160.0,,2,21.0
12975886,4493.0,14,25046.0,0.0,0,47404.0
12975888,4493.0,3,230.0,0.0,0,786.0
12975889,4493.0,1,,,0,6363.0
12975890,4493.0,0,,,1,4304.0
12975891,4493.0,8,,,0,950.0
12975892,4493.0,2,,,0,31985.0
12975895,4493.0,1,1399.0,0.0,2,163.0
12975896,4493.0,1,,,0,160183.0
12975897,4493.0,5,331.0,,0,1165.0
12975898,4493.0,1,,,0,3637.0
12975899,4493.0,3,,,1,12107.0
12975900,4493.0,1,372.0,,0,1413.0
12975901,4493.0,0,,,0,3853.0
12975902,4493.0,1,,,1,455550.0
12975903,4493.0,1,,,0,6251.0
12975904,4493.0,1,1821.0,,1,20887.0
12975905,4493.0,1,54.0,,0,1430.0
12975906,4493.0,1,2099.0,,3,606.0
12975907,4493.0,0,217.0,,3,17217.0
12975908,4493.0,0,,,0,2500.0
12975909,4493.0,5,3413.0,,1,1391.0
12975910,4493.0,0,,,3,13341.0
12975911,4493.0,5,,,0,143983.0
12975912,4493.0,1,789.0,,2,4216.0
12975913,4493.0,0,,,0,11.0
12975914,4493.0,1,,,2,34107.0
12975915,4493.0,5,,,1,77769.0
12975916,4493.0,1,467.0,,0,7026.0
12975917,4493.0,8,,,0,1096.0
12975919,4493.0,1,788.0,,2,9777.0
12975921,4493.0,3,186.0,0.0,2,1670.0
12975922,4493.0,2,,,0,32341.0
12975924,4493.0,40,49195.0,0.0,0,411.0
12975925,4493.0,0,2968.0,,0,24167.0
12975926,4493.0,0,,,0,866.0
12975927,4493.0,0,114.0,,2,3296.0
12975928,4493.0,1,,,2,301.0
12975929,4493.0,14,24131.0,0.0,1,1605.0
12975930,4493.0,0,,,0,488.0
12975931,4493.0,2,,,0,10065.0
12975932,4493.0,3,,,3,173485.0
12975933,4493.0,0,498.0,,2,1365.0
12975934,4493.0,1,5586.0,,2,169.0
12975935,4493.0,1,868.0,,0,9052.0
12975936,4493.0,4,6446.0,,0,137.0
12975937,4493.0,3,,,0,384.0
12975938,4493.0,1,,,0,7418.0
12975939,4493.0,3,,,0,395747.0
12975940,4493.0,0,,,0,4540.0
12975941,4493.0,3,354.0,,2,40862.0
12975943,4493.0,100,,,2,32341.0
12975944,4493.0,3,,,4,63928.0
12975947,4493.0,0,,,0,3163.0
12975948,4493.0,2,,,2,24579.0
12975949,4493.0,8,4616.0,0.0,0,243.0
12975950,4493.0,0,1395.0,0.0,7,97.0
12975951,4493.0,1,,,0,2521.0
12975952,4493.0,3,,,0,69.0
12975953,4493.0,10,,,1,94479.0
12975954,4493.0,13,,,0,45933.0
12975955,4493.0,-1,,,0,39993.0
12975956,4493.0,2,,,0,519.0
12975957,4493.0,2,,,0,2153.0
12975958,4493.0,1,,,1,268.0
12975962,4493.0,1,,,1,1556.0
12975963,4493.0,0,,,0,5661.0
12975964,4493.0,0,2935.0,,1,2683.0
12975965,4493.0,0,,,1,
12975966,4493.0,49,,,3,7148.0
12975968,4493.0,2,1366.0,0.0,0,9221.0
12975969,4493.0,1,,,3,7115.0
12975970,4493.0,4,,,0,56.0
12975971,4493.0,0,,,2,18197.0
12975972,4493.0,0,1591.0,0.0,0,3581.0
12975973,4493.0,1,1898.0,,0,7592.0
12975974,4493.0,1,,,2,25515.0
12975975,4493.0,3,,,0,457.0
12975976,4493.0,5,,,0,51.0
12975977,4493.0,0,,,1,4306.0
12975978,4493.0,0,,,6,160183.0
12975979,4493.0,-1,1210.0,,1,2157.0
12975980,4493.0,2,,,0,4902.0
12975981,4493.0,0,,,0,4029.0
12975982,4493.0,2,367.0,0.0,2,1003.0
12975983,4493.0,1,,,2,4540.0
12975984,4493.0,1,681.0,,0,13.0
12975985,4493.0,2,,,0,6671.0
12975986,4493.0,0,,,0,2629.0
12975987,4493.0,0,,,0,6846.0
12975989,4493.0,0,,,3,1613.0
12975990,4493.0,2,,,1,1095994.0
12975991,4493.0,0,,,0,8765.0
12975992,4493.0,1,4806.0,0.0,1,2740.0
12975994,4493.0,3,,,6,4343.0
12975995,4493.0,1,,,0,13350.0
12975996,4493.0,3,237.0,,5,3641.0
12975998,4493.0,0,,,0,2760.0
12975999,4493.0,0,,,0,7353.0
12976000,4493.0,1,,,0,98306.0
12976001,4493.0,0,156.0,,2,1.0
12976002,4493.0,0,399.0,0.0,0,1.0
12976003,4493.0,1,,,2,
12976004,4493.0,1,,,0,7923.0
12976006,4493.0,3,,,0,12875.0
12976007,4493.0,0,,,0,151.0
12976008,4493.0,6,4882.0,0.0,0,2711.0
12976009,4493.0,57,,,4,571.0
12976010,4493.0,1,8856.0,,0,42387.0
12976011,4493.0,0,128.0,,0,107.0
12976012,4493.0,1,180.0,,0,1572.0
12976013,4493.0,0,404.0,,0,1799.0
12976014,4493.0,1,,,0,1705.0
12976015,4493.0,0,,,0,269.0
12976016,4493.0,8,4572.0,0.0,5,331.0
12976018,4493.0,9,,,6,2500.0
12976019,4493.0,2,,,2,91909.0
12976020,4493.0,2,,,6,2229.0
12976021,4493.0,1,,,1,11477.0
12976022,4493.0,0,,,0,14780.0
12976023,4493.0,-5,1894.0,,1,160.0
12976024,4493.0,7,,,2,48343.0
12976026,4493.0,1,,,1,6235.0
12976027,4493.0,1,,,1,221.0
12976029,4493.0,0,,,1,25104.0
12976030,4493.0,1,115.0,,2,37.0
12976031,4493.0,1,751.0,,1,1531.0
12976033,4493.0,0,,,0,381.0
12976034,4493.0,1,,,0,206317.0
12976035,4493.0,0,,,0,
12976036,4493.0,15,10507.0,0.0,0,770.0
12976037,4493.0,0,,,2,12478.0
12976038,4493.0,1,7053.0,0.0,7,5138.0
12976040,4493.0,0,,,0,2951.0
12976041,4493.0,1,,,2,2251.0
12976042,4493.0,1,177.0,,0,13.0
12976043,4493.0,4,6838.0,0.0,3,8316.0
12976044,4493.0,0,,,0,96.0
12976045,4493.0,0,,,0,2429.0
12976046,4493.0,0,,,0,133.0
12976047,4493.0,0,1010.0,,0,127.0
12976048,4493.0,2,,,0,8546.0
12976049,4493.0,1,864.0,,1,1363.0
12976050,4493.0,2,,,0,211505.0
12976051,4493.0,6,,,0,66327.0
12976052,4493.0,0,,,1,159.0
12976054,4493.0,2,1279.0,,0,4458.0
12976055,4493.0,1,,,4,1937.0
12976056,4493.0,0,,,0,529514.0
12976057,4493.0,1,487.0,,18,136.0
12976058,4493.0,0,,,1,12832.0
12976059,4493.0,1,148.0,,0,5214.0
12976060,4493.0,1,,,4,36697.0
12976061,4493.0,1,,,0,2766.0
12976062,4493.0,0,2311.0,,1,26435.0
12976063,4493.0,0,71.0,,0,6992.0
12976064,4493.0,0,,,0,862.0
12976065,4493.0,0,440.0,,0,15674.0
12976066,4493.0,3,,,1,25663.0
12976067,4493.0,2,116.0,,0,2197.0
12976068,4493.0,0,,,0,17867.0
12976069,4493.0,3,1388.0,,2,82324.0
12976070,4493.0,2,,,0,13427.0
12976071,4493.0,7,,,2,689.0
12976074,4493.0,2,3116.0,0.0,2,1296.0
12976075,4493.0,0,,,0,2105.0
12979614,4493.0,1,,,1,36952.0
12979615,4493.0,2,,,0,3651.0
12979617,4493.0,2,1961.0,,4,21.0
12979619,4493.0,1,,,0,1220.0
12979620,4493.0,0,1155.0,,0,431.0
12979622,4493.0,4,899.0,,0,10778.0
12979623,4493.0,5,,,0,256175.0
12979624,4493.0,37,,,3,37807.0
12979625,4493.0,1,1942.0,,2,21.0
12979627,4493.0,1,,,0,6858.0
12979628,4493.0,0,,,7,7188.0
12979630,4493.0,1,,,0,11.0
12979632,4493.0,3,3251.0,,3,141.0
12979633,4493.0,8,,,14,54129.0
12979634,4493.0,1,,,0,180395.0
12979635,4493.0,0,,,1,5259.0
12979636,4493.0,1,1028.0,,0,614.0
12979637,4493.0,1,,,0,4382.0
12979640,4493.0,2,,,0,6520.0
12979641,4493.0,0,,,0,11.0
12979642,4493.0,0,2479.0,,2,2984.0
12979643,4493.0,13,22540.0,0.0,0,2878.0
12979644,4493.0,0,227.0,,0,357.0
12979645,4493.0,0,,,1,4829.0
12979646,4493.0,0,,,0,32550.0
12979647,4493.0,5,,,2,672.0
12979650,4493.0,17,6969.0,0.0,4,183.0
12979651,4493.0,0,,,8,24770.0
12979652,4493.0,0,128.0,,2,2988.0
12979653,4493.0,1,,,0,25870.0
12979654,4493.0,0,,,2,3228.0
12979655,4493.0,6,,,0,8256.0
12979656,4493.0,14,,,0,711804.0
12979657,4493.0,4,6805.0,,2,12602.0
12979658,4493.0,-2,,,0,697.0
12979660,4493.0,0,,,0,2284.0
12979661,4493.0,0,,,5,1150.0
12979662,4493.0,8,,,2,86758.0
12979663,4493.0,1,313.0,,0,1075.0
12979664,4493.0,1,411.0,,15,
12979665,4493.0,0,,,1,3427.0
12979667,4493.0,7,,,1,80964.0
12979669,4493.0,-2,,,1,126.0
12979670,4493.0,4,,,0,1451.0
12979671,4493.0,2,618.0,,0,405.0
12979672,4493.0,2,,,2,115.0
12979673,4493.0,1,,,5,207843.0
12979674,4493.0,4,4700.0,0.0,0,2498.0
12979675,4493.0,1,,,0,23008.0
12979676,4493.0,1,,,0,19996.0
12979677,4493.0,2,1599.0,0.0,0,448.0
12979678,4493.0,0,3304.0,,0,1109.0
12979679,4493.0,0,,,1,242889.0
12979680,4493.0,2,,,3,6728.0
12979681,4493.0,0,250.0,,2,82.0
12979683,4493.0,5,,,5,420.0
12979684,4493.0,2,227.0,,0,5776.0
12979685,4493.0,0,,,0,13168.0
12979686,4493.0,6,,,0,44268.0
12979687,4493.0,12,,,3,46380.0
12979688,4493.0,3,5855.0,,1,13877.0
12979689,4493.0,2,,,3,83742.0
12979690,4493.0,1,,,1,301.0
12979691,4493.0,2,211.0,0.0,0,158.0
12979692,4493.0,4,,,2,2854.0
12979693,4493.0,0,1258.0,,0,455.0
12979694,4493.0,4,,,0,11579.0
12979695,4493.0,1,,,1,1212.0
12979696,4493.0,5,3309.0,0.0,0,36873.0
12979697,4493.0,2,294.0,,1,3572.0
12979699,4493.0,0,585.0,,0,21.0
12979700,4493.0,0,,,0,3344.0
12979701,4493.0,2,,,1,48644.0
12979702,4493.0,0,,,0,40.0
12979703,4493.0,6,3697.0,0.0,3,71.0
12979704,4493.0,4,,,4,10157.0
12979705,4493.0,0,,,2,3655.0
12979706,4493.0,0,306.0,,5,1171.0
12979707,4493.0,1,,,0,4540.0
12979708,4493.0,0,767.0,,3,2947.0
12979709,4493.0,7,4723.0,0.0,5,7247.0
12979711,4493.0,1,,,0,9142.0
12979712,4493.0,65,54754.0,0.0,5,57478.0
12979713,4493.0,0,,,0,2817.0
12979714,4493.0,3,1991.0,,4,31.0
12979715,4493.0,0,,,2,4680.0
12979716,4493.0,0,7991.0,0.0,0,2121.0
12979717,4493.0,0,,,0,414.0
12979718,4493.0,0,,,0,4033.0
12979719,4493.0,2,,,0,12602.0
12979720,4493.0,2,1214.0,0.0,2,2358.0
12979722,4493.0,0,542.0,,4,315.0
12979723,4493.0,10,4456.0,0.0,0,4720.0
12979724,4493.0,0,,,0,1095994.0
12979725,4493.0,1,,,2,2099.0
12979726,4493.0,0,,,0,509.0
12979727,4493.0,18,19245.0,0.0,1,7267.0
12979728,4493.0,-2,119.0,,3,119.0
12979730,4493.0,1,928.0,,0,
12979731,4493.0,2,,,0,225677.0
12979732,4493.0,0,1957.0,,0,10587.0
12979733,4493.0,1,,,1,56237.0
12979734,4493.0,0,591.0,,1,1167.0
12979735,4493.0,2,,,0,1414.0
12979736,4493.0,1,,,1,10487.0
12979737,4493.0,2,,,0,10199.0
12979740,4493.0,2,,,0,34107.0
12979743,4493.0,0,,,1,26393.0
12979746,4493.0,0,,,0,83.0
12979747,4493.0,2,,,0,21.0
12979748,4493.0,3,,,7,55266.0
12979749,4493.0,11,,,3,6321.0
12979750,4493.0,2,,,1,5129.0
12979751,4493.0,4,,,2,37472.0
12979752,4493.0,1,,,0,2071.0
12979753,4493.0,6,,,0,32276.0
12979754,4493.0,0,,,0,268.0
12979756,4493.0,2,1347.0,0.0,1,1019.0
12979757,4493.0,1,424.0,,0,25.0
12979759,4493.0,1,,,2,33373.0
12979760,4493.0,0,24564.0,0.0,2,18472.0
12979761,4493.0,1,,,2,13182.0
12979762,4493.0,0,513.0,,1,13.0
12980129,4493.0,0,,,0,11579.0
12980130,4493.0,1,3842.0,,5,2093.0
12984625,4492.0,0,3950.0,,0,1153.0
12984626,4492.0,1,134.0,,0,11.0
12984627,4492.0,0,594.0,,3,7064.0
12984628,4492.0,4,2709.0,,6,53.0
12984630,4492.0,1,,,0,315459.0
12984631,4492.0,0,,,0,1659.0
12984632,4492.0,3,,,0,6437.0
12984636,4492.0,1,,,2,4088.0
12984637,4492.0,25,9270.0,0.0,0,713.0
12984638,4492.0,1,,,0,2538.0
12984639,4492.0,0,1105.0,,1,15.0
12984640,4492.0,1,427.0,,0,26949.0
12984641,4492.0,2,,,1,55540.0
12984642,4492.0,0,5167.0,,0,45.0
12984643,4492.0,0,97.0,,0,
12984644,4492.0,0,412.0,,0,1324.0
12984645,4492.0,4,,,9,17372.0
12984646,4492.0,0,,,0,8751.0
12984647,4492.0,3,,,0,2259.0
12984648,4492.0,0,,,1,3733.0
12984649,4492.0,0,,,0,221.0
12984650,4492.0,6,,,0,317005.0
12984651,4492.0,10,,,3,54738.0
12984652,4492.0,2,4771.0,,3,4636.0
12984653,4492.0,0,,,5,34107.0
12984654,4492.0,0,399.0,,2,27510.0
12984655,4492.0,1,,,1,1420.0
12984656,4492.0,6,,,0,1696.0
12984659,4492.0,1,,,0,315459.0
12984660,4492.0,1,,,2,9427.0
12984661,4492.0,4,,,0,680.0
12984662,4492.0,0,,,0,171.0
12984663,4492.0,0,3939.0,0.0,0,201.0
12984665,4492.0,0,,,0,5350.0
12984666,4492.0,0,42.0,,0,35.0
12984667,4492.0,0,,,2,55540.0
12984668,4492.0,1,,,0,1986.0
12984669,4492.0,6,,,0,16680.0
12984671,4492.0,0,575.0,,2,1.0
12984673,4492.0,2,,,0,13392.0
12984674,4492.0,0,,,3,315459.0
12984676,4492.0,9,,,1,1657.0
12984677,4492.0,0,912.0,,0,1027.0
12984678,4492.0,2,,,0,962.0
12984680,4492.0,0,,,0,1659.0
12984681,4492.0,0,,,6,2259.0
12984682,4492.0,0,,,1,687.0
12984683,4492.0,0,718.0,,1,28657.0
12984685,4492.0,0,1630.0,,2,17.0
12984688,4492.0,0,1627.0,,3,39.0
12984689,4492.0,0,,,0,45.0
12984690,4492.0,0,,,0,1.0
12984691,4492.0,0,,,1,6444.0
12984692,4492.0,0,204.0,,0,9672.0
12984693,4492.0,0,,,1,6414.0
12984694,4492.0,1,,,0,26331.0
12984695,4492.0,1,,,0,11.0
12984696,4492.0,1,,,0,135.0
12984698,4492.0,1,,,1,119217.0
12984699,4492.0,2,1025.0,0.0,1,17478.0
12984700,4492.0,1,,,0,25515.0
12984701,4492.0,4,,,0,51194.0
12984702,4492.0,1,,,0,366.0
12984703,4492.0,0,124.0,0.0,2,7085.0
12984704,4492.0,7,,,6,22744.0
12984705,4492.0,0,,,0,718.0
12984706,4492.0,0,,,0,2290.0
12984708,4492.0,0,,,3,1420.0
12984709,4492.0,1,2982.0,,0,673.0
12984711,4492.0,0,1524.0,,2,2289.0
12984712,4492.0,5,17539.0,0.0,2,380.0
12984713,4492.0,3,,,0,431015.0
12984715,4492.0,3,,,0,17258.0
12984716,4492.0,1,,,0,644.0
12984717,4492.0,3,,,2,5090.0
12984718,4492.0,1,,,5,1244.0
12984719,4492.0,0,,,2,27047.0
12984720,4492.0,1,,,1,37746.0
12984722,4492.0,4,,,2,139282.0
12984724,4492.0,0,170.0,,0,345.0
12984726,4492.0,4,141.0,,1,14109.0
12984727,4492.0,0,64.0,,0,20412.0
12984728,4492.0,1,712.0,,0,37.0
12984729,4492.0,0,,,0,177.0
12984730,4492.0,55,,,3,11379.0
12984731,4492.0,0,344.0,,1,733.0
12984733,4492.0,-2,41.0,,0,1.0
12984734,4492.0,1,257.0,,2,11.0
12984735,4492.0,0,,,0,75.0
12984736,4492.0,9,,,1,8873.0
12984737,4492.0,1,,,6,22396.0
12984738,4492.0,8,,,2,2836.0
12984739,4492.0,3,,,4,1989.0
12984740,4492.0,1,,,3,169039.0
12984741,4492.0,0,192.0,,6,3337.0
12984742,4492.0,0,,,0,5350.0
12984743,4492.0,0,220.0,,12,2339.0
12984744,4492.0,0,,,0,1420.0
12984745,4492.0,2,,,0,1244.0
12984747,4492.0,0,,,2,54385.0
12984750,4492.0,3,,,0,238067.0
12984751,4492.0,4,,,1,41.0
12984752,4492.0,2,,,9,787375.0
12984753,4492.0,2,134.0,,0,101.0
12984754,4492.0,0,635.0,,7,8406.0
12984755,4492.0,0,,,2,96075.0
12984756,4492.0,1,,,1,9403.0
12984757,4492.0,1,,,3,2511.0
12984758,4492.0,1,,,0,25515.0
12984759,4492.0,0,,,0,21.0
12984760,4492.0,1,351.0,,3,519.0
12984761,4492.0,1,,,3,5350.0
12984762,4492.0,1,173.0,,3,839.0
12984763,4492.0,6,,,0,132193.0
12984765,4492.0,0,,,3,4088.0
12984766,4492.0,3,3209.0,0.0,1,575.0
12984767,4492.0,2,,,0,10573.0
12984770,4492.0,2,,,1,37746.0
12984771,4492.0,3,,,3,1379.0
12984772,4492.0,2,550.0,,0,
12984773,4492.0,0,,,0,135.0
12984774,4492.0,5,2224.0,0.0,0,314.0
12984776,4492.0,0,,,2,4088.0
12984777,4492.0,0,123.0,,3,1.0
12984778,4492.0,0,87.0,,0,5678.0
12984780,4492.0,3,,,0,476.0
12984781,4492.0,1,486.0,0.0,0,1795.0
12984783,4492.0,2,,,0,14095.0
12984784,4492.0,-3,525.0,,2,1324.0
12984785,4492.0,1,,,1,20937.0
12984787,4492.0,0,,,0,3153.0
12984788,4492.0,4,929.0,,0,41.0
12984791,4492.0,8,1099.0,0.0,2,97.0
12984792,4492.0,0,222.0,,1,826.0
12984793,4492.0,0,,,0,57.0
12984794,4492.0,1,,,3,5350.0
12984795,4492.0,-1,,,0,29.0
12984796,4492.0,0,,,2,6095.0
12984798,4492.0,0,,,0,19749.0
12984799,4492.0,3,,,0,284652.0
12984801,4492.0,0,,,1,1302.0
12984802,4492.0,0,2639.0,,2,1115.0
12984803,4492.0,2,87.0,,4,1254.0
12984805,4492.0,0,,,0,27047.0
12984806,4492.0,1,961.0,,0,
12984807,4492.0,1,,,1,5768.0
12984808,4492.0,1,620.0,,1,13.0
12984809,4492.0,3,,,4,136714.0
12984810,4492.0,1,,,0,305051.0
12984811,4492.0,4,2911.0,0.0,0,11286.0
12984812,4492.0,1,,,6,425513.0
12984816,4492.0,16,62881.0,0.0,1,8381.0
12984817,4492.0,1,,,2,708914.0
12984819,4492.0,1,99.0,0.0,1,1775.0
12984820,4492.0,2,,,2,399.0
12984821,4492.0,3,1299.0,,0,958.0
12984822,4492.0,5,1266.0,,3,1986.0
12984823,4492.0,1,,,2,4088.0
12984827,4492.0,3,,,0,867.0
12984828,4492.0,10,6583.0,0.0,0,149.0
12984829,4492.0,1,,,0,186.0
12984830,4492.0,0,181.0,,0,3186.0
12984831,4492.0,4,1955.0,0.0,2,103.0
12984832,4492.0,-1,281.0,,1,3.0
12984833,4492.0,4,,,0,6643.0
12984834,4492.0,1,376.0,,0,23.0
12984835,4492.0,0,,,1,181.0
12984836,4492.0,2,,,1,
12984837,4492.0,1,,,1,20937.0
12984839,4492.0,9,,,2,26016.0
12984840,4492.0,-1,737.0,,6,53.0
12984841,4492.0,2,11615.0,0.0,10,5958.0
12984842,4492.0,3,,,0,31.0
12984843,4492.0,0,,,0,708914.0
12984845,4492.0,2,,,0,186.0
12984846,4492.0,0,,,2,487.0
12984847,4492.0,1,,,0,1051.0
12984848,4492.0,0,,,2,1244.0
12984849,4492.0,2,,,1,53.0
12984850,4492.0,5,6753.0,0.0,11,12235.0
12984851,4492.0,3,2183.0,,7,31.0
12984852,4492.0,2,7340.0,,0,4797.0
12984853,4492.0,0,1695.0,,1,29.0
12984854,4492.0,91,,,2,943.0
12984855,4492.0,3,,,0,90640.0
12984856,4492.0,0,4267.0,,1,543.0
12984857,4492.0,3,,,1,15500.0
12984858,4492.0,1,,,2,51194.0
12984860,4492.0,2,734.0,,1,139.0
12984861,4492.0,26,17659.0,0.0,3,10073.0
12984862,4492.0,8,3318.0,,4,342.0
12984863,4492.0,0,,,3,365.0
12984864,4492.0,1,,,0,238067.0
12984865,4492.0,5,,,2,10398.0
12984868,4492.0,0,,,0,2396.0
12984869,4492.0,40,,,7,5210.0
12984870,,0,,,1,11366.0
12984871,4492.0,1,,,2,1616.0
12984872,4492.0,0,,,0,34107.0
12984874,4492.0,2,650.0,0.0,0,33.0
12984875,4492.0,0,91.0,,1,33.0
12984876,4492.0,2,,,0,204776.0
12984877,4492.0,0,,,0,24014.0
12984879,4492.0,-1,130.0,,0,595.0
12984882,4492.0,18,9825.0,0.0,1,351472.0
12984883,4492.0,0,,,0,687.0
12984884,4492.0,16,,,0,41610.0
12984885,4492.0,0,,,14,132750.0
12984886,4492.0,2,,,5,27047.0
12984887,4492.0,0,,,0,
12984888,4492.0,1,217.0,,0,2613.0
12984889,4492.0,0,210.0,,1,503.0
12984890,4492.0,1,570.0,,0,1514.0
12984891,4492.0,5,1236.0,,0,371.0
12984894,4492.0,0,,,1,1176.0
12984895,4492.0,0,,,2,24014.0
12984896,4492.0,0,,,2,17258.0
12984897,4492.0,3,,,15,21235.0
12984898,4492.0,-1,,,0,71.0
12984899,4492.0,1,,,1,136714.0
12984900,4492.0,0,,,0,181.0
12984901,4492.0,0,,,2,4057.0
12984902,4492.0,0,,,0,116983.0
12984903,4492.0,1,,,2,487.0
12984904,4492.0,0,,,1,51194.0
12984905,4492.0,21,27406.0,0.0,1,4797.0
12984907,4492.0,3,269.0,0.0,0,35.0
12984908,4492.0,0,181.0,,0,101.0
12984910,4492.0,4,,,2,26331.0
12984912,4492.0,17,15967.0,0.0,2,2622.0
12984915,4492.0,0,,,0,6774.0
12984916,4492.0,0,260.0,,3,35.0
12984917,4492.0,0,,,0,716.0
12984920,4492.0,2,,,0,5394.0
12984921,4492.0,0,125.0,,1,3463.0
12984922,4492.0,1,247.0,,1,84012.0
12984923,4492.0,0,,,2,365033.0
12984924,4492.0,1,,,4,660.0
12984925,4492.0,3,1152.0,,0,848.0
12985082,4492.0,1,,,0,66327.0
12985083,4492.0,1,,,2,8389.0
12985085,4492.0,2,,,3,1037.0
12985086,4492.0,1,,,2,4057.0
12985087,4492.0,-1,1118.0,,8,497.0
12985088,4492.0,10,63088.0,0.0,3,13220.0
12985089,4492.0,1,,,0,9666.0
12985091,4492.0,10,12229.0,0.0,3,1752.0
12985092,4492.0,0,,,0,180.0
12985093,4492.0,8,,,0,684.0
12985094,4492.0,0,339.0,,2,943.0
12985095,4492.0,0,,,3,143060.0
12985096,4492.0,1,2306.0,,5,235.0
12985097,4492.0,0,,,0,2049.0
12985098,4492.0,0,1441.0,0.0,3,61.0
12985099,4492.0,2,,,0,7574.0
12985100,4492.0,2,5329.0,,1,8269.0
12985101,4492.0,-3,,,3,6175.0
12985102,4492.0,0,,,1,399.0
12985103,4492.0,2,2403.0,,0,2799.0
12985105,4492.0,0,,,0,4673.0
12985106,4492.0,3,,,1,66292.0
12985108,4492.0,1,,,0,487.0
12985109,4492.0,0,,,3,14848.0
12985110,4492.0,2,,,1,57004.0
12985111,4492.0,12,,,8,6931.0
12985112,4492.0,3,,,8,25870.0
12985113,4492.0,0,1299.0,,2,359.0
12985114,4492.0,0,,,0,508.0
12985115,4492.0,0,,,1,716.0
12985116,4492.0,1,,,0,571288.0
12985117,4492.0,2,,,1,2543.0
12985118,4492.0,5,,,0,720614.0
12985119,4492.0,1,476.0,0.0,1,281.0
12985120,4492.0,3,,,8,305051.0
12985121,4492.0,2,,,1,29.0
12985122,4492.0,0,504.0,,2,1361.0
12985123,4492.0,0,,,1,5299.0
12985124,4492.0,6,,,0,61.0
12985127,4492.0,5,,,3,173905.0
12985128,4492.0,3,,,3,12410.0
12985129,4492.0,0,,,0,469.0
12985131,4492.0,1,,,0,1984.0
12985132,4492.0,2,97.0,,0,693.0
12985133,4492.0,13,9751.0,0.0,2,12325.0
12985134,4492.0,0,,,5,469.0
12985135,4492.0,1,224.0,,3,11.0
12985138,4492.0,0,,,0,4057.0
12985139,4492.0,1,,,0,242259.0
12985142,4492.0,0,,,3,13911.0
12985143,4492.0,2,,,0,4661.0
12985144,4492.0,1,3033.0,0.0,0,18371.0
12985146,4492.0,17,,,4,1388.0
12985147,4492.0,2,449.0,,2,21.0
12985148,4492.0,3,,,2,867.0
12985149,4492.0,1,,,2,23971.0
12985151,4492.0,1,1630.0,0.0,1,144.0
12985152,4492.0,29,,,1,2250.0
12985153,4492.0,4,,,0,965.0
12985154,4492.0,2,,,0,7906.0
12985155,4492.0,1,,,0,1183.0
12985156,4492.0,1,,,2,5630.0
12985157,4492.0,2,,,1,2642.0
12985158,4492.0,0,988.0,,0,181.0
12985159,4492.0,3,,,12,27047.0
12985160,4492.0,1,,,1,2051.0
12985161,4492.0,1,,,0,
12985162,4492.0,2,518.0,,0,125.0
12985163,4492.0,-1,,,1,487.0
12985164,4492.0,3,,,9,173905.0
12985165,4492.0,9,,,7,12671.0
12985166,4492.0,0,144.0,,3,13575.0
12985167,4492.0,3,,,0,151.0
12985168,4492.0,1,,,1,176.0
12985169,4492.0,2,,,0,960.0
12985170,4492.0,4,,,3,739.0
12985173,4492.0,4,273.0,0.0,2,1045.0
12985174,4492.0,0,642.0,,0,2009.0
12985176,4492.0,2,,,8,1984.0
12985177,4492.0,1,,,1,35390.0
12985178,4492.0,54,39349.0,0.0,1,42335.0
12985179,4492.0,9,,,2,907.0
12985180,4492.0,0,,,6,3270.0
12985181,4492.0,4,6504.0,,0,747.0
12985182,4492.0,0,,,0,
12985183,4492.0,1,,,0,781.0
12985184,4492.0,0,,,0,5768.0
12985185,4492.0,2,,,1,2543.0
12985186,4492.0,1,,,0,2642.0
12985187,4492.0,8,,,1,16605.0
12985188,4492.0,3,,,5,1998.0
12985189,4492.0,7,,,0,52952.0
12985190,4492.0,0,372.0,,1,1657.0
12985191,4492.0,0,354.0,0.0,0,5073.0
12985192,4492.0,0,4766.0,,2,805.0
12985193,4492.0,3,,,8,74460.0
12985194,4492.0,2,140.0,,0,437.0
12985197,4492.0,1,1795.0,0.0,0,473.0
12985198,4492.0,1,,,1,34107.0
12985199,4492.0,1,,,1,5472.0
12985200,4492.0,3,8423.0,0.0,0,45.0
12985201,4492.0,0,149.0,,2,2265.0
12985202,4492.0,0,2281.0,,1,8869.0
12985203,4492.0,1,,,0,
12985204,4492.0,0,,,4,508.0
12985205,4492.0,4,,,5,29304.0
12985206,4492.0,0,70.0,,0,18632.0
12985207,4492.0,1,,,1,5312.0
12985208,4492.0,0,,,0,32276.0
12985209,4492.0,2,,,0,380933.0
12985210,4492.0,3,,,0,20582.0
12985211,4492.0,2,228.0,,8,399.0
12985212,4492.0,0,207.0,,0,19314.0
12985213,4492.0,0,,,1,5472.0
